tweet,date_time,real_sentiment,real_distilbert_sentiment
"A photo-snapping, live-tweeting host + an official hashtag + the world commenting on Twitter = a new #Oscars experience http://t.co/HeJ5R8u",01/03/2011 00:32,joy,positive
"@HarryOtsdarva We are, in fact :) http://t.co/9AIP8vQ",28/02/2011 04:49,joy,positive
"@soph_kate It's @jamesfranco. Welcome him!",28/02/2011 04:33,joy,positive
"We're watching the #Oscars along with the rest of the world. @TheAcademy wants to know: What's your favorite movie song?",28/02/2011 02:55,joy,positive
"@MissBanga You're welcome. Happy we could help :)",24/02/2011 23:16,joy,positive
"@DJFREDDYFRED Ask @gunpaydonlogan to open a ticket: http://t.co/xVqnuXU. We need to verify account ownership before we can investigate.",24/02/2011 23:16,anger,negative
"@livefrombklyn Interesting! Could you tell us more about how Twitter helps in DIY careers? cc/@bklyncontessa @etsy @kickstarter @supermarket",24/02/2011 20:20,joy,positive
"A life on the Streets, Captured by Twitter http://t.co/Ure7T12 (Follow-up story from this previous Tweet: http://t.co/TA47QQ7)",24/02/2011 17:42,sadness,negative
"@scotlandhuber Yes! Take time to build a valuable experience by finding interesting accounts to follow. Don't worry yet about tweeting.",24/02/2011 00:17,joy,positive
"Two pop culture icons left their mark on Twitter yesterday according to @MTV. http://t.co/ONwsjNH",23/02/2011 20:12,joy,positive
"@js_hicks We love your encouragement to @deedeea1019. Making Twitter work for you can take some time, but we think it's worth it!",23/02/2011 18:59,joy,positive
"@bellesapepper37 I've cleared the cache on your account. Also, looks like you've hit the following limit: http://t.co/IYqCw3m",22/02/2011 22:24,sadness,negative
"Join Twitter, Win the World Series http://t.co/vT7m35q",18/02/2011 17:55,joy,positive
"Searching for an official Twitter app? Search no more! All our apps can be found here, in one pretty place: http://t.co/WbtFRN8",17/02/2011 21:32,joy,positive
"4 homeless people were given a prepaid cell phone, a month of unlimited text messaging and a Twitter account... http://t.co/olVZx57",16/02/2011 19:56,sadness,negative
"The person behind the hashtag #jan25: http://t.co/l2Hucpp Thanks to @alya1989262 for taking the time to share her story.",16/02/2011 18:57,joy,positive
"We've launched a new Translation Center to bring more languages to Twitter. Now, all we need is your help! Learn more - http://t.co/1rhzpyW",14/02/2011 19:31,joy,positive
"@vitodecataldo Score! Glad you're liking it!",10/02/2011 22:36,joy,positive
"Following @TheGrammys? Did you know there's a list of all the artists & attendees on Twitter who'll be at the show? http://t.co/hTjVnQk",10/02/2011 22:30,joy,positive
"مجموعة جديدة مقترحة من توتير: ""أصوات مصرية"": نخبة من المشتركين يدلون بآرائهم حول الشأن المصري من داخل مصر و خارجها  http://t.co/uM8mcV4",10/02/2011 19:07,joy,positive
"Honored to be hosting a Town Hall with @AmbassadorRice our US Ambassador to the UN. You can follow along via @Ustream http://t.co/Eb01BfM",10/02/2011 18:22,joy,positive
"Live:  Ambassador Rice talking at Twitter HQ about US foreign policy and the UN:  http://t.co/DBdsK9r  #AskAmbRice",10/02/2011 18:22,joy,positive
"US Ambassador to the UN @AmbassadorRice will host a live Twitter/@ustream Town Hall at 10am PT Ask Qs via #AskAmbRice http://t.co/Eb01BfM",10/02/2011 16:59,joy,positive
"New Staff Picks list: Egypt Voices - A collection of accounts sharing perspectives from in & around Egypt http://t.co/uM8mcV4",10/02/2011 05:05,joy,positive
"Looking forward to having @AmbassadorRice visit #Twitter for a Town Hall. Ask your Qs using the hashtag #AskAmbRice http://t.co/Eb01BfM",09/02/2011 20:52,joy,positive
"Beautiful story: Ai Weiwei's 'Sunflower Seeds' Cover Tate Modern Hall Like a Sea of Twitter Users http://t.co/1rdMiAJ (via @Switched)",09/02/2011 01:11,joy,positive
"Love it! RT @merv: Watching Superbowl while tweeting is like a massive global Mystery Science Theater 3000. Enhances experience remarkbly.",07/02/2011 01:31,joy,positive
"Which team is winning Twitter right now? @Packers or @Steelers? http://t.co/GmsMEJY #SB45",05/02/2011 00:03,joy,positive
"@RWW yes, fill out an impersonation ticket at bit.ly/twicket",04/02/2011 04:48,anger,negative
"Welcome back Brian! RT @SFGiants Watch the exclusive video of The Return of @BrianWIlson38 to @Twitter http://t.co/kEkf2XB @MLB",04/02/2011 01:33,joy,positive
"@lreynoldstwin welcome to Twitter! sending a pic is easy to do w/ twitter on your phone, but sadly not yet easy via web cc @Regis_and_Kelly",02/02/2011 23:49,joy,positive
"@myriahmyson welcome to Twitter!  Go to this link and find interesting accounts to follow: http://t.co/vpvMJbj",02/02/2011 23:46,joy,positive
"Nice! @TheGrammys just broke some news about their 53rd annual show tomorrow. Hint: It involves @Rihanna and @drakkardnoir #GRAMMYs2011",02/02/2011 03:47,joy,positive
"‘I’m showing two colleagues Twitter. They say they don’t get it…’ http://t.co/7DTrolj",01/02/2011 22:39,sadness,negative
"How to use @speak2tweet to communicate from Egypt: http://t.co/a0oGi0P (thx to @google)",31/01/2011 22:44,joy,positive
"Twitter and Super Bowl XLV: @steelers vs @packers. Read more on the Twitter blog: http://t.co/0t3eIjn  #SB45",28/01/2011 17:12,joy,positive
"Does your school use Twitter in a cool way? @Stanford tops the list of most influential colleges according to @Klout http://t.co/YDZlaKQ",27/01/2011 20:53,joy,positive
".@MotherJones suggests some smart accounts to follow for news on #Egypt including @arabist and @shadihamid. Read on: http://t.co/oFAb6KL",26/01/2011 00:13,joy,positive
"한글 트위터 http://t.co/pv9EhPT",19/01/2011 01:18,joy,positive
"From the President of Russia (@Kremlin_E) to @snoopdogg. The guests who visit Twitter HQ continue to surprise us. http://t.co/Lhue6jo",18/01/2011 23:21,joy,positive
"Follow Tweets from Tunisia through search.twitter.com so that If you're in Chrome you can use Google's Auto Translate: http://t.co/QMmYNYH",13/01/2011 21:50,joy,positive
"Using Twitter for Mac? Drag and drop photos right into your Tweet for speedy tweeting. http://t.co/MJahzBu #TwitterTip Thanks @donveto!",13/01/2011 18:27,joy,positive
"We highlighted some Haiti related accounts to follow + ways to donate to their ongoing efforts on our Hope140 blog here http://t.co/TYOoiW9",13/01/2011 00:06,sadness,negative
"Channeling positive thoughts & hoping for noble efforts on #Haiti1Year How are Haitians commemorating this day after such an emotional year?",12/01/2011 22:46,sadness,negative
"Had a blast with @RainnWilson on Friday who came in to talk about @SoulPancake. Yep, he rapped for us. #TwitterHQ http://t.co/PYkTJTy",08/01/2011 23:57,joy,positive
"A new year, a new Tweet record. More than double the previous TPS record set during the World Cup! http://t.co/NaOPntB",06/01/2011 19:41,joy,positive
"Twitter for Mac launched today as part of the Mac App Store. Read on for more info http://t.co/vaOVnNW",06/01/2011 17:07,joy,positive
"Ready for Kick-off! http://t.co/77wW7S4. We made a list of players & teams in the @NFL playoffs http://t.co/ZIfgKad",05/01/2011 18:19,joy,positive
"Tweet and he will come! A great example of how communities are more connected to their leaders than ever. http://t.co/kuTEUzN",30/12/2010 17:12,joy,positive
"PSA: Don't Tweet and Drive. This @ATT documentary is a powerful reminder. http://t.co/enAROaK",27/12/2010 23:33,fear,negative
"@noahvail Thanks for the tip! http://t.co/qjv8BGZ",22/12/2010 23:08,joy,positive
"#TwitterTip: Make a list of friends and family so you can quickly find their Tweets. http://t.co/qjv8BGZ",22/12/2010 23:02,joy,positive
"The Total Lunar Eclipse As Seen By Twitter Users [PHOTOS] http://t.co/VMmak9C via @mashsocialmedia @mashable",22/12/2010 00:50,joy,positive
"Fluther Flocks to Twitter! http://t.co/3pVoqRe",21/12/2010 17:36,joy,positive
"Funny: tweesp.com can channel your friend's Tweets to tell what they want from @Amazon using Tweet Telepathy.",17/12/2010 19:09,joy,positive
"Follow @toptweets to make sure you don't miss the most popular Tweets of the day from accounts you may or may not follow. #discovertwitter",16/12/2010 00:29,joy,positive
"It's Business Time! We revamped business.twitter.com - learn more in our blog post http://t.co/ClAKOOk",15/12/2010 15:39,joy,positive
"And the award for the year's Most Retweeted Tweet goes to...@StephenAtHome! See the Top 10 here: http://t.co/kWIsGGE #Hindsight2010",15/12/2010 07:03,joy,positive
"In case you missed our #TwitterTip roundup last Friday, check this out: http://t.co/tbEot7a Thanks to those who shared their insights!",14/12/2010 19:59,joy,positive
"What makes a Tweet powerful?  Here's our list of the Most Powerful Tweets of the year. #Hindsight2010 http://t.co/7OG8zZ2",14/12/2010 13:06,joy,positive
"Revealed! Top Trends on Twitter in 2010: http://t.co/aKDC4Jb #Hindsight2010",13/12/2010 09:00,joy,positive
"According to @Time, here are the top Twitter moments of 2010 http://t.co/5aIzNTk More trends from us over the next few weeks #Hindsight2010",09/12/2010 22:38,joy,positive
"Who's New on Twitter? http://t.co/ulHUqrW #Hindsight2010",09/12/2010 20:50,joy,positive
"To Trend or Not to Trend: http://t.co/tNIBYyv",09/12/2010 00:01,joy,positive
"Woops, bad link from a few tweets back about the auction. This is what we meant: http://t.co/5apy3XR",08/12/2010 20:29,sadness,negative
"Twitter is not censoring #wikileaks or related terms from the Trends list of trending topics: http://t.co/6TCgdmH",08/12/2010 19:04,anger,negative
"Sending thanks to our friends @eBayGiving & @Kompolt4Good for helping us put together our #TwitterAuction-happening now! http://t.co/RDFcoy5",08/12/2010 18:30,joy,positive
"Bringing more deliciously embedded media to your Twitter. @instagram @dipdive @bliptv @slideshare & @rdio viewable now! http://t.co/pDGWjYh",07/12/2010 22:42,joy,positive
"How appropriate that the latest bid for an item in our eBay auction is for $140! http://t.co/POOg7zw. Thanks for the bids, and keep it up!",07/12/2010 21:21,joy,positive
"Bid on some special gifts for the holidays to help us promote literacy around the world. http://t.co/POOg7zw #TwitterAuction",07/12/2010 00:22,joy,positive
"What tip do you most often share with people who could learn a thing or two about using Twitter? #TwitterTip",02/12/2010 18:26,joy,positive
"Tweet for World Aids Day now, because by 2015 no child should be born with HIV http://t.co/VmMLScB #turnred",01/12/2010 18:50,sadness,negative
"Discover: Your Appetite http://t.co/rpWXHly",23/11/2010 20:04,joy,positive
"""To succeed spectacularly you have to be ready to fail spectacularly"" –@biz http://t.co/hwAWYF3",22/11/2010 20:49,joy,positive
"I Want My Twitter TV! http://t.co/YPP8kKu (via @fastcompany) Kudos to our @twittermedia team, including the original @ChloeS. #wit11",22/11/2010 19:25,joy,positive
"Here's a good Sunday read about why Twitter is important for media organizations. http://t.co/3VxVA27 via @guardian",21/11/2010 19:05,joy,positive
"Thanks to @freelancewhales for coolest show ever! Ok, you can decide for yourself. Watch the show at http://t.co/JWsswJZ",20/11/2010 03:11,joy,positive
"What is a Down Clown, you ask? Watch and learn from @ev and @biz who were backstage recently at @jimmyfallon. http://t.co/CaTU1Bv",18/11/2010 23:11,joy,positive
"Instant Notifications bit.ly/9xIj3F. Now you can get push notifications for @mentions on SMS & iPhone, and for Messages on iPhone too",16/11/2010 22:44,joy,positive
"Watching @ev and @Zappos talk about building a strong workplace culture – a super important topic as we grow so quickly here @Twitter HQ.",16/11/2010 17:44,joy,positive
"Two feature updates that will make you smarter: http://t.co/ISmSpQw",16/11/2010 00:10,joy,positive
"One more thing for the music roundup today: @Hypem's cool leaderboard of the most shared songs on Twitter! http://t.co/xP3b746",12/11/2010 23:40,joy,positive
"If you're a music fan, here are a ton of sources for you to keep up: http://t.co/8pc1WwH",12/11/2010 19:18,joy,positive
"Twitter is guest Tweeting from @latingrammys. Get the behind the scenes live from the event. #GrammyLatino",11/11/2010 23:22,joy,positive
"Want to see Twitter + iTunes in action? Here it is! http://t.co/AnaE2K1",11/11/2010 22:51,joy,positive
"Discover more music with Twitter and Ping http://t.co/EHsqUXw. Listen to iTunes song previews on Twitter http://t.co/Pi28KPA",11/11/2010 17:06,joy,positive
"Good times w/ @RYANSEACREST yesterday. http://t.co/XKJGmF9 Did you know he launched a great project called The Voice? Look into it!",11/11/2010 01:47,joy,positive
"New #TwitterTip: Learn to pay attention to the filmstrip icon. bit.ly/9ibm8K ( http://t.co/5CwoAOV )",10/11/2010 22:22,joy,positive
"Gone are the days of old school polling. @twittermedia points out what's new from the last 2 years in election tracking http://t.co/O8OBWvy",05/11/2010 18:53,joy,positive
"There's a lot going on in Haiti. Read about one way people are getting the info they need on the ground. http://t.co/gDKlfeQ",04/11/2010 19:27,sadness,negative
"Hey, Android users! There's a new version of Twitter for Android with Tweet details page, faster scrolling & more http://t.co/rnrBcSd",03/11/2010 21:03,joy,positive
"Tonight @NYTimes is showcasing curated #election tweets on their homepage. Use #nytelect to get your profile pics & POVs in the Gray Lady!",03/11/2010 01:38,joy,positive
"Congrats to #sfgiants on last night's win! At the end of the game, there were more than 2,000 Tweets per second -- double the average TPS.",02/11/2010 20:59,joy,positive
"Happy Election Day, America. Have you voted? If so, use the tag #ivoted to get a badge in your tweet and remind others to do their part.",02/11/2010 17:01,joy,positive
"Discover what's happening around the Midterm Elections http://t.co/vRY7cuc",01/11/2010 22:38,joy,positive
"Testing Promoted Tweets in the timeline with HootSuite: http://t.co/hS4G0iS",01/11/2010 19:19,joy,positive
"Say hello to our newest mobile app: Twitter for Windows Phone http://t.co/WeDkjez",28/10/2010 18:31,joy,positive
"Read this guest post from @FiresideInt on his experience in Haiti http://t.co/mbMU56R",27/10/2010 22:07,sadness,negative
"Do you use Twitter for a business, school, community group or another local organization? Follow @TwitterBusiness for tips and useful info!",27/10/2010 19:39,joy,positive
".@NBA season tip-off - stay up-to-date on the latest NBA news: http://t.co/7Av0ROT",26/10/2010 20:34,joy,positive
"We just hired our 300th full-time employee. Wowza! cc: @JoinTheFlock",26/10/2010 18:49,joy,positive
"#TwitterTip: Freshen up with a new background for the revamped layout. http://t.co/SnJset6",26/10/2010 18:12,joy,positive
"A World of Tweets http://t.co/qIlQBDz Looking at Twitter usage around the globe.",22/10/2010 22:03,joy,positive
"A Good Integration http://t.co/vJzZ3c9 via @clairew",20/10/2010 21:45,joy,positive
"Back to the basics. Here's a #TwitterTip to make your life that much easier. http://t.co/CEfsJjD",19/10/2010 19:00,joy,positive
