tweet,date_time,real_sentiment,real_distilbert_sentiment
"Here it is! Shakira's brand new #AddictedToYou video. Let us know what you think.... http://t.co/O4SQqDhc ShakiraHQ",02/05/2012 14:03,joy,positive
"¿Están preparados para el estreno de mañana de #AddictedToYou""? Aquí podrán hacer su RESERVA  http://t.co/vX09aln3  http://t.co/ugoYFqcQ",01/05/2012 16:29,joy,positive
"Are you ready for tomorrow's #AddictedToYou video premiere? RSVP to our Facebook event now! http://t.co/vX09aln3 http://t.co/ugoYFqcQ",01/05/2012 16:28,joy,positive
"The #AddictedToYou video is coming WEDNESDAY! Check out an exclusive preview now... http://t.co/UBQXbTSq ShakiraHQ",30/04/2012 18:11,joy,positive
"El vídeo de #AddictedToYou llega este MIÉRCOLES! Aquí les dejamos con un adelanto en exclusiva ... http://t.co/UBQXbTSq ShakiraHQ",30/04/2012 18:10,joy,positive
"¿Quieren ser los primeros en ver un adelanto de #AddictedToYou? Suscríbanse al canal de Shakira en Youtube http://t.co/2pbwO89D 
ShakiraHQ",29/04/2012 23:30,joy,positive
"Want to be among the first to see a sneak preview of #AddictedToYou? Subscribe to Shakira's Youtube Channel http://t.co/2pbwO89D ShakiraHQ",29/04/2012 23:29,joy,positive
"PHOTO: Here's another sneak preview from the #AddictedToYou video (coming
very soon!) - Aquí un adelanto del vídeo … http://t.co/L5JV9SCU",29/04/2012 22:47,joy,positive
"Only a few more days until... #AddictedToYou / En pocos días... #AddictedToYou  http://t.co/d83IEgxH",28/04/2012 16:03,joy,positive
"Shakira wins four Billboard Latin Music Awards! http://t.co/GFIMbQLV / Shakira ganó 4 Premios Latin Billboard http://t.co/jSGAjivG ShakiraHQ",27/04/2012 15:33,joy,positive
"Gracias a toda mi gente por apoyarme tanto en esta entrega de premios @LatinBillboards. Los quiero! Shak",27/04/2012 03:23,joy,positive
"Thanks to all my people for so much support with the 2012 @LatinBillboards Awards. Love you all! Shak",27/04/2012 03:22,joy,positive
"Muchas Gracias! RT @AguilaHalcon A pocos días del estreno de Live From Paris en los cines de Argentina http://t.co/R1VvJrkT",25/04/2012 18:54,joy,positive
"Eres #loquemas RT @EliSaib Que soy una mujer en el mundo que hizo todo lo que pudo, no lo dudes ni un segundo",25/04/2012 18:53,joy,positive
"I miss it too! Great memories! Shak RT @Shakira_NYC I just had a flashback with @Shakira #TheSunComesOutWorldTour!!!  i miss it so much =(",25/04/2012 18:51,sadness,neutral
"Ya falta poco! Un beso! #AddictedToYou Shak RT @ClubShakSpain #WeWantAddictedToYouVideo",25/04/2012 18:42,joy,positive
"Thank you guys! You are the best! RT @RocNation @LAWeekly names @Shakira Sexiest Female Musician of All Time: http://t.co/MXeSEqbf",23/04/2012 17:37,joy,positive
"Feliz día de Sant Jordi! Feliç diada de Sant Jordi. Shak",23/04/2012 16:21,joy,positive
"Ayúdennos a seleccionar la nueva foto del Facebook de Shakira eligiendo su foto favorita del vídeo #AddictedToYou http://t.co/iithYrrR SHQ",20/04/2012 19:10,joy,positive
"Help us pick Shakira's new Facebook cover photo from a selection of new pics from the #AddictedToYou video shoot http://t.co/zDEvKrJl ShakHQ",20/04/2012 18:51,joy,positive
"Shakira has been nominated for Top Social Artist and Top Latin Artist at this year's @Billboard Music Awards. http://t.co/gGcmIykN ShakiraHQ",20/04/2012 14:35,joy,positive
"Shakira ha sido nominada en dos categorías de los Premios @Billboard: Top Artista Social y Top Artista Latina http://t.co/gGcmIykN ShakiraHQ",20/04/2012 14:34,joy,positive
"Glad you're all excited about the ""Addicted To You"" video...me too! Can't wait for you to see it. Not long now... http://t.co/swJuD1MI",17/04/2012 23:25,joy,positive
"Feliz de verlos entusiasmados por el vídeo de ""Addicted To You"". Yo lo estoy también! Ya falta poco... Shak http://t.co/swJuD1MI",17/04/2012 23:24,joy,positive
"Vean el discurso de Shakira, en el lanzamiento de ""Primero es lo Primero"" en pro de la 1a infancia colombiana   http://t.co/QIfgXZL4 SHQ",17/04/2012 17:43,joy,positive
"Watch Shakira's speech from the launch of the ""First Things First"" early childhood development initiative http://t.co/QIfgXZL4 ShakiraHQ",17/04/2012 17:42,joy,positive
"Presidentes Obama y Santos y Shakira hablaron en la Cumbre de las Américas ayer http://t.co/DJQihCqA ShakiraHQ",16/04/2012 18:07,joy,positive
"Presidents Obama and Santos and Shakira speak at the Summit of the Americas: http://t.co/DJQihCqA  ShakiraHQ",16/04/2012 18:07,joy,positive
"Estoy leyendo sus tweets y me han emocionado mucho! Gracias por todo el cariño q me dan! Shak",16/04/2012 04:26,joy,positive
"Gracias Presidente Santos por ser tan buen anfitrión en esta cumbre y por su compromiso con la educación temprana en m… http://t.co/BN2HywAY",16/04/2012 02:35,joy,positive
"Me conmovió ver a Obama hoy y presenciar como abrazó a las comunidades Afro-Colombianas con tanto cariño y defender el… http://t.co/u4ydGX4a",16/04/2012 00:59,joy,positive
"I was touched to see @BarackObama today and witness how he embraced the Afro-Colombian communities with so much affect… http://t.co/jMkYUxss",16/04/2012 00:58,joy,positive
"Presidents applaud Shakira's performance of Colombia's national anthem at the Summit of the Americas yesterday. ShakHQ http://t.co/3GL2LBMB",15/04/2012 20:01,joy,positive
"Aquí un vídeo en el que Shakira interpreta el himno de Colombia en la ceremonia inaugural de la Cumbre http://t.co/6M3mgVil ShakiraHQ",15/04/2012 15:07,joy,positive
"Here's Shakira singing the national anthem of Colombia at the opening of the Summit of the Americas yesterday!  http://t.co/6M3mgVil SHQ",15/04/2012 15:07,joy,positive
"Shakira's speech from Friday's conference to promote Early Childhood Development policies with the private sector  http://t.co/jwBmNmYs SHQ",14/04/2012 22:38,joy,positive
"Shakira habló de inversión en educación temprana en Cumbre Empresarial Américas ante líderes económicos región http://t.co/jwBmNmYs SHQ",14/04/2012 02:11,joy,positive
"Primero lo Primero - an unprecedented alliance to support early childhood in Colombia - launches http://t.co/JBQBn7fq ShakiraHQ",13/04/2012 18:19,joy,positive
"The winners of the first ALAS-IDB Awards - for excellence in early childhood development - are announced http://t.co/6jgBS695 ShakiraHQ",13/04/2012 17:48,joy,positive
"Conozcan todos los detalles de la participación de Shakira en la
Cumbre de las Américas de ayer
http://t.co/XFxiLf0I ShakiraHQ",13/04/2012 17:46,joy,positive
"Another photo from the #AddictedToYou shoot / Otra foto del vídeo de #AddictedToYou -Shak 
 http://t.co/bHfTFcrM",13/04/2012 16:25,joy,positive
"La entrega de los Premios ALAS BID en Cartagena ha sido muy emotiva y espero que sea la primera de muchas. Shak",13/04/2012 00:51,joy,positive
"La Alianza Primero Lo Primero para construir 13 centros de educación temprana este año. Shak",12/04/2012 23:41,joy,positive
"Acabamos de anunciar la alianza Primero lo Primero con el Gobierno de Colombia, @MovimientoALAS @fpiesdescalzos, Fund Mario SD y otros.",12/04/2012 23:39,joy,positive
"Hoy la 1a entrega Premios ALAS BID que galardonan el esfuerzo de aquellos q labran el camino del éxito para nuestros niños latinoamericanos",12/04/2012 21:25,joy,positive
"Check out Shak in the new Women in Music issue of @ElleMagazine at U.S. newstands now... http://t.co/3BexTkQZ",12/04/2012 16:48,joy,positive
"Anunciamos la agenda de Shakira en la Cumbra de las Américas de Cartagena http://t.co/BNTSHoLZ  ShakiraHQ",10/04/2012 15:52,joy,positive
"Shakira's schedule for this week's Summit of the Americas in Colombia is announced - http://t.co/LatuB3on ShakiraHQ",10/04/2012 15:52,joy,positive
"Shakira participará en la entrega de los premios @MovimientoALAS - IDB en Colombia el próximo Jueves. http://t.co/OpCfcmFo ShakiraHQ",09/04/2012 19:43,joy,positive
"Shakira to help present the @MovimientoALAS - IDB Awards in Colombia on Thursday. http://t.co/QWINVwBN ShakiraHQ",09/04/2012 19:43,joy,positive
"Happy Easter from my easter bunnies! / Felices Pascuas de parte de mis conejitos de pascua! -Shak http://t.co/C09XphlF",08/04/2012 15:52,joy,positive
"Big thanks for all your votes for Shakira to be on the the TIME 100 list. Voting closes today - head to http://t.co/BbHvsvKC ShakiraHQ",06/04/2012 16:52,joy,positive
"Shakira ha sido nominada por la revista TIME como una de las 100 personas más influyentes del mundo. Para votar http://t.co/BbHvsvKC ShakHQ",04/04/2012 20:01,joy,positive
"Shakira is nominated for the TIME100 list of influential people. Vote for her inclusion (without registering) at http://t.co/BbHvsvKC ShakHQ",04/04/2012 16:15,joy,positive
"It costs around $100 to save a child from chronic #malnutrition. Want to learn about ways to help? http://t.co/GPml4wk3 #SahelNOW",02/04/2012 16:43,sadness,neutral
"Una foto de mi nuevo vídeo #AddictedToYou grabado ayer en LA. Gracias @anthonymandler, me lo pasé muy bien!  http://t.co/egK48ERl",30/03/2012 19:20,joy,positive
"A picture of my new music video #AddictedToYou shot yesterday in LA. Thanks @anthonymandler, I had a lot of fun! 
 http://t.co/egK48ERl",30/03/2012 19:19,joy,positive
"And this is the final outcome - Y este es el resultado. Shak
 http://t.co/ibfBbVVT",26/03/2012 01:42,joy,positive
"Taking a small break from the studio to get my nails done with @EsterDean on a Sunday afternoon / Un pequeño descanso … http://t.co/zAvx1MQJ",26/03/2012 01:33,joy,positive
"VIDEO:  http://t.co/dFWTtcsY",25/03/2012 06:01,joy,positive
"Gooooooooooooooooooooooool de mi Piqué!!! Shak",24/03/2012 19:11,joy,positive
"PHOTO: Sobrevolando el Gran Cañón del Colorado / Flying over the Great Canyon Shak http://t.co/VaKEp1hY",24/03/2012 04:36,joy,positive
"Wow, 15m followers! Thanks guys! / Wow! 15m de seguidores! Gracias chic@s! Shak",22/03/2012 15:19,joy,positive
"Today it's revenge day! I'm making someone suffer at scrabble! Shak http://t.co/kw4FwMHg",21/03/2012 15:24,joy,positive
"Ahora es mi revancha! Estoy poniendo a alguien en su lugar en el Scrabble! Shak http://t.co/K86htlU2",21/03/2012 15:23,joy,positive
"With my little bunny. Shak http://t.co/gEopSqJr",20/03/2012 16:49,joy,positive
"Con mi conejita!! Shak http://t.co/rE1Vhxlx",20/03/2012 16:09,joy,positive
"Mi suegrito!! Shak http://t.co/ybYmlmw0",17/03/2012 16:44,joy,positive
"Addicted To You es el nuevo sencillo de Shakira. Ya disponible en iTunes http://t.co/J6UZKTBI. Aquí la portada: http://t.co/Jz8yQba0 SHQ",14/03/2012 20:29,joy,positive
"Addicted To You is Shakira's new single. Get it from iTunes at http://t.co/J6UZKTBI - and here's the artwork... ShakHQ http://t.co/Jz8yQba0",14/03/2012 20:21,joy,positive
"I want to share one of my favorite songs, 'L'encre de tes yeux'. This is poetry... http://t.co/rUYDtrPb Shak",08/03/2012 17:52,joy,positive
"Quería compartir una de mis canciones favoritas con ustedes ""La tinta de tus ojos""...Esto es poesía http://t.co/4RB74jpf  Shak",08/03/2012 17:52,joy,positive
"Je voudrais partager avec vous une de mes chansons préférés, ""L'encre de tes Yeux""... C'est de la poésie. http://t.co/4RB74jpf 
Shak",08/03/2012 17:52,joy,positive
"""Habemus conejus"" Meet our baby bunnies. Shak http://t.co/zZbloom9",06/03/2012 18:54,joy,positive
"""Habemus conejus"" Les presento a nuestros conejitos. Shak http://t.co/rhYjcfCr",06/03/2012 18:54,joy,positive
"... y el machito http://t.co/Zw4IKTBt",06/03/2012 18:46,joy,positive
"... la hembrita http://t.co/LtqjhccW",06/03/2012 18:45,joy,positive
"I just saved a ladybug's life...It think it will be a good day! Shak http://t.co/5EYz5U8p",06/03/2012 14:35,joy,positive
"Felicidades a Gabriel Garcia Marquez en su dia! Te queremos Gabo! Shak.",06/03/2012 13:25,joy,positive
"Con el @djafrojack en mi estudio en Barcelona. Shak http://t.co/gAb55UOz",06/03/2012 00:12,joy,positive
"With @djafrojack in my studio in Barcelona. Shak http://t.co/uMxIw2nw",06/03/2012 00:11,joy,positive
"""El fútbol me ha conquistado"" dice Shakira en una entrevista que publica hoy @FIFAcom y que pueden leer aqui: http://t.co/bwHKh2ni ShakiraHQ",05/03/2012 22:00,joy,positive
"""I can't get away from football!"" - Shakira chats soccer/football in a great new interview on @FIFAcom at http://t.co/f5SSdPhX ShakHQ",05/03/2012 21:19,joy,positive
"Shakira ha sido nominada al Premio Príncipe de Asturias de la Concordia por su labor humanitaria http://t.co/hmxyWNuC @fpiesdescalzos SHQ",02/03/2012 19:48,joy,positive
"Shakira has been nominated for the 2012 Prince of Asturias Awards for her huminatarian work - http://t.co/m0epkHTN @barefootfound ShakiraHQ",02/03/2012 19:16,joy,positive
"Happy bday Chris Martin! Shak",02/03/2012 18:06,joy,positive
"I'm crazy about Skrillex! Shak http://t.co/FZ89NoVL",01/03/2012 20:26,joy,positive
"Shak has been nominated for 10 (ten!) Billboard Latin Music Awards - http://t.co/aAGe0SlN ShakiraHQ",29/02/2012 21:55,joy,positive
"Shak ha sido nominada a 10 (diez!) Premios Latin Billboard - http://t.co/2nkXbipM ShakiraHQ",29/02/2012 21:55,joy,positive
"Shak is about to be interviewed on the @BBCWorldService's Newshour - listen live (wherever you are) at http://t.co/zf8Q8Jrg now! ShakiraHQ",29/02/2012 21:01,joy,positive
"Watching @djafrojack! A 360 fun day! Shak http://t.co/vDUYiRmE",29/02/2012 03:25,joy,positive
"It didn't take us long before we started dancing! Shak http://t.co/vKgskyB9",29/02/2012 02:44,joy,positive
"Hanging out with Red Foo (LMFAO), Akon and Red One in my studio in Barcelona! -Shak http://t.co/VPDeXcpU",28/02/2012 22:50,joy,positive
"Feliz por los avances de @MovimientoALAS: 3 nuevos centros en México y 13 en Colombia. Shak http://t.co/0rxbsgCL",28/02/2012 21:21,joy,positive
"Bill Gates is tackling some of the world greatest problems, guided by the belief that all lives have equal value. Shak http://t.co/VFy39e4L",22/02/2012 14:59,joy,positive
"White House announced a $500 million investment in Early Childhood Dev. Amazing news for all children in America & for our latino community!",17/02/2012 19:05,joy,positive
"Qué ganas de estar en el carnaval de Barranquilla!, difruten por mi quilleros!! Shak",17/02/2012 13:36,joy,positive
"!Gracias a todos ustedes por estas 6 nominaciones @Univision Premios Lo Nuestro y por premiarme esta noche! Los quiero mucho! Shak",17/02/2012 04:08,joy,positive
"Today I start my new English album. Hoy empiezo a trabajar en mi nuevo disco en inglés. Shak",16/02/2012 18:28,joy,positive
"Después de hacer un día de turismo, y dos de trabajo en Sudáfrica, ya estoy de vuelta a la maravillosa Barcelona! Shak  http://t.co/fs6sAeVa",16/02/2012 15:58,joy,positive
"After 1 day of tourism, and 2 of work in South Africa, I'm back in sweet Barcelona! Shak http://t.co/fs6sAeVa",16/02/2012 15:47,joy,positive
"View from my hotel room. There's a wounded dolphin stuck on the beach. I hope they can get him back in the ocean soon http://t.co/3iaR24mH",14/02/2012 15:27,sadness,neutral
"Porqué esto es África. Shak http://t.co/rxytQjfY",13/02/2012 21:30,joy,positive
"Aquí se unen el Océano Atlántico y el Océano Índico, el punto más austral de África. Shak http://t.co/tdAOGCjc",13/02/2012 18:07,joy,positive
"""The human eye can encompass the beauty of the universe"" Leonardo Davinci http://t.co/WkXo7QYb",13/02/2012 16:33,joy,positive
"A baboon on our car! The animal kingdom is revolutionized today! Un babuino en el carro. El mundo animal, revolucionado http://t.co/FIRkkUIY",13/02/2012 03:37,joy,positive
"Once the penguins are a couple they are a match for life. Shak http://t.co/3KMZnaQ6",12/02/2012 23:30,joy,positive
"Today with the penguins! Definitely friendlier!! Hoy con los pingüinos! definitivamente más amigables! Shak http://t.co/EKCYHzOd",12/02/2012 22:57,joy,positive
"I wrote a special report on my facebook page so you can read all about what happened Shak http://t.co/45YKc5WL",12/02/2012 19:54,joy,positive
"En mi Facebook he escrito un reportaje especial del dia de hoy así pueden leer cómo sucedió. http://t.co/45YKc5WL",12/02/2012 19:53,joy,positive
"Omg what just happened to me! I was attacked by a sea lion! Lo que me ha sucedido hoy! Un león marino ha intentado atacarme Shak",12/02/2012 19:40,fear,neutral
"Muy feliz por las nuevas escuelas para 1a infancia en México. Felicidades a ALAS y Gob de Quintana Roo por el trabajo!  http://t.co/MxKYLvJL",11/02/2012 18:26,joy,positive
"Este mosaico me ha emocionado. !Qué lindos son! !Cómo les quiero! Shak http://t.co/2Z9bQL3i",03/02/2012 04:14,joy,positive
"Thank you for all of the sweet and sincere birthday messages you've sent me today!! Love you guys! Shak",03/02/2012 02:59,joy,positive
"Gracias a todos por tantos mensajes tan cariñosos y sinceros que me han hecho llegar en este dia!¡ Los quiero! Shak",03/02/2012 02:58,joy,positive
"No se pierdan el vídeo de Shakira interpretando su hit ""Je L'Aime à Mourir"" en los premios NRJ http://t.co/6UePyjUC  ShakiraHQ",30/01/2012 23:07,joy,positive
"Check out Shakira opening the NRJ Music Awards this weekend with her #1 hit single ""Je L'Aime à Mourir""  http://t.co/6UePyjUC ShakiraHQ",30/01/2012 23:06,joy,positive
"Photos of Shak at the NRJ Awards & Ordre des Arts et des Lettres in France at the weekend... http://t.co/P5CcOuLM  ShakiraHQ",30/01/2012 15:06,joy,positive
"Merci a tous pour votre soutien et votre amour. J'aime La France!!  Shak",28/01/2012 23:39,joy,positive
"Shakira fue condecorada hoy en Francia ""Caballero de las Artes y las Letras"". Para más información: http://t.co/F8FlJm4l   ShakiraHQ",28/01/2012 17:07,joy,positive
