tweet,date_time,real_sentiment,real_distilbert_sentiment
Celebrating St Patrick's Day the best way I know how. Donuts. http://t.co/Ieu1pKV8,17/03/2012 00:04,joy,positive
New Zealand. I adore you.,16/03/2012 11:30,joy,positive
Thanks to the lovely fans who brought us these face shirts. We're wearing them. http://t.co/7DQO6ClK,14/03/2012 08:03,joy,positive
"MELBOURNE NIGHT 2- YOU WERE SO LOUD, I HAD TO WRITE IT IN ALL CAPS.  What a pleasure, getting to play for a crowd like that.",13/03/2012 11:51,joy,positive
"Night 1 of 3 in Melbourne was wonderful! Now watching a movie, eating Thai food. Hotel room life.",12/03/2012 13:35,joy,positive
Night 1 in Sydney was earth-shatteringly loud. Can't wait for tonight's show!,10/03/2012 02:41,joy,positive
We ended up seeing Sydney by boat last night. Thanks @paulsidoti for taking pictures! http://t.co/K8BUkoyU,09/03/2012 03:09,joy,positive
Both shows in Brisbane were magical and wildly dancy. And so completely worth the trip.,07/03/2012 14:39,joy,positive
Went to dinner with my dad for his birthday tonight! http://t.co/ySC4YRLN,05/03/2012 10:56,joy,positive
Adelaide Was amazing. But now I'm stuck in a car with my two back up singers who will NOT STOP CHOMPING ON CORN NUTS AND IT IS SO LOUD.,04/03/2012 12:28,anger,negative
"About to go onstage in Adelaide, marveling at this fantastic gift from a fan... http://t.co/NyGqyIkP",04/03/2012 09:07,joy,positive
The Lorax is opening in the theaters today! It's also Dr. Seuss's birthday. Maybe go see it please?,02/03/2012 17:25,joy,positive
"A perfect backstage evening, cutting my band mates' hair and getting ready to go play a show. Perth. I'm excited.",02/03/2012 09:59,joy,positive
First show in beautiful Perth = tonight! http://t.co/O8SolEEc,02/03/2012 05:50,joy,positive
A by myself cupcake-making party! http://t.co/NUFE1WSE,25/02/2012 10:04,joy,positive
Hey so Zac and I are gonna be on @TheEllenShow today talking about The Lorax-- and other incredibly random things. And singing.,21/02/2012 19:41,joy,positive
"I'm gonna be on the Tonight Show with Jay Leno, well, tonight.",21/02/2012 01:26,neutral,neutral
I spent all day at The Lorax premiere- that movie is filled with adorable-ness. So lucky to have gotten to be a part of it.,20/02/2012 01:33,joy,positive
"WORLD PREMIERE of the new video for ""Safe & Sound"" feat the Civil Wars, from the Hunger Games soundtrack-  tonight! MTV! 7:54 PM eastern!",13/02/2012 23:48,joy,positive
My two new friends!!!!!! I had so much fun tonight! http://t.co/6H29BmxC,13/02/2012 03:47,joy,positive
Best Country Song and Best Country Solo Performance. I'm floating. http://t.co/ofrSlXrQ,12/02/2012 23:48,joy,positive
"About to start all these Grammy activities today! Watch tonight? CBS!! 8 Eastern/7 Central :)",12/02/2012 22:43,joy,positive
"I just saw @TheEllenShow's interview with @ImKristenBell about the sloth! That was SO adorable/entertaining- I'm still laughing.",11/02/2012 22:10,joy,positive
"So excited for Grammys on Sunday. So excited for the Safe and Sound video premiere Monday on MTV! http://t.co/zUEAwr1g",11/02/2012 00:07,joy,positive
"Watching tv with my cat while eating Toy Story fruit snacks. So basically I'm 80 and 5 at the same time.",30/01/2012 02:01,joy,neutral
"SO excited about the @ACMAwards nominations! Yay! So wonderful.",29/01/2012 03:53,joy,positive
"As I mentioned in Vogue, Sarah Jaxheimer went to middle school with me and had great hair. She's a lovely girl. Blog sites, calm down.",21/01/2012 07:16,neutral,neutral
"Went to Sundance to see Rory Kennedy's documentary about her mother, @Ethel_Movie. It was moving, hilarious, and beautiful.",21/01/2012 02:02,joy,positive
"I AM SO EXCITED. www.Vogue.com",17/01/2012 07:20,joy,positive
"Apparently my only way of dealing with a remote control that isn't working right is to bang it on the table and scream 'COME ON!'",14/01/2012 04:36,anger,negative
"Thank you so much for my People's Choice Award! Favorite Country Artist! PARTY!!! Seriously- thank you for voting.",12/01/2012 05:41,joy,positive
"Thanks for wishing me luck at the Peoples Choice Awards tonight! I'm not there, but I'll be watching on tv from Nashville!",12/01/2012 01:54,joy,positive
"http://t.co/6ot4MPEL",05/01/2012 23:48,neutral,neutral
"It would be SO cool to see Safe & Sound back in the Top 10 @iTunesMusic. PS just finished Catching Fire. @TheHungerGames.",05/01/2012 23:46,joy,positive
"Saying goodbye to the shore, writing on a seashell. http://t.co/MFQdz4po",29/12/2011 17:25,joy,neutral
"Nothing quite like a freezing cold, wintery beach. http://t.co/79ENF0nR",28/12/2011 21:41,joy,neutral
"Childhood beach memories revisited. http://t.co/jeTivLcO",28/12/2011 21:34,joy,positive
"I'm also counting this as another beautiful Christmas gift.. Thank you for making 'Safe & Sound' the #1 song on i http://t.co/Ji0pMgp3",24/12/2011 20:56,joy,positive
"Wait wait wait.. I just noticed my page has 10 million followers now? That's crazy! What a lovely Christmas present!!",24/12/2011 20:52,joy,positive
"#SafeAndSound is trending!!",23/12/2011 06:26,joy,positive
"And this is it, the big surprise... Go get it! #TheHungerGames http://t.co/Ipd6cHuJ",23/12/2011 05:55,joy,positive
"(and I'm not referring to Christmas)",23/12/2011 04:37,neutral,neutral
"Something I've been VERY excited about for a VERY long time is going to be happening VERY soon.",23/12/2011 04:31,joy,positive
"I get sort of crafty when I wrap gifts. Like.. I had to stop when I found myself hot-gluing Christmas figurines o http://t.co/EnPkdNLC",23/12/2011 01:42,joy,neutral
"Me and Meredith on a Sunday afternoon. http://t.co/e7HfoJki",18/12/2011 21:11,neutral,neutral
"Best. Birthday. Ever. Thank you for all the birthday wishes. You made me feel really special today :) :) :)",14/12/2011 09:01,joy,positive
"The 'Ours' video is out on iTunes!!!!! Go get it??",13/12/2011 19:59,joy,positive
"Studio/birthday/new album/red shoes. http://t.co/JicqCeuP",13/12/2011 19:49,joy,positive
"Took a break from the studio to visit the label, where they gave me this! http://t.co/hJnopi5Q",13/12/2011 19:30,joy,positive
"I'm so 22 right now.",13/12/2011 06:07,joy,positive
"CMT Artists of the Year premieres tomorrow, December 13th, at 9/8c. #CMTAOTY. Also on the schedule for tomorrow is me turning 22.",12/12/2011 20:11,joy,positive
"Fancy. http://t.co/hz6qyva0",11/12/2011 04:59,neutral,neutral
"Headed to the Nashville Symphony Ball = Ball gown time!! http://t.co/AUj61BPx",11/12/2011 01:41,joy,positive
"Might have gone a little crazy in Williams Sonoma today. I couldn't help it, it's so seasonal in there. http://t.co/lRTYzp8f",08/12/2011 03:27,joy,positive
"My song 'Enchanted' is in The Vow movie trailer! SO excited!  http://t.co/aEn1JXGU",05/12/2011 17:58,joy,positive
"Today was the Billboard Women in Music event in NYC. So cool. http://t.co/lGYOqJUg",03/12/2011 06:04,joy,positive
"Turn on E! Watch the video premiere!",03/12/2011 00:09,joy,positive
"The premiere of the Ours video is tonight at 7PM Eastern on E! Watch?",02/12/2011 22:03,joy,positive
"Aw! The #Wonderstruck team at Elizabeth Arden had this tree sent to my room in NYC! It's Christmas EVERYWHERE !!! http://t.co/KAApaqro",02/12/2011 04:27,joy,positive
"Guess what!! E! News and E!Online will world premiere the brand new video for ""Ours"" tomorrow night at 7 ET. #OursFriday",02/12/2011 03:57,joy,positive
"Got a haircut.  http://t.co/cbNiYmb7",01/12/2011 14:28,neutral,neutral
"3 GRAMMY NOMINATIONS !! :) :) :)",01/12/2011 05:17,joy,positive
"Getting ready to head to the CMT Artist of the Year taping- blasting 'Keep You With Me' by @hotchellerae. This song = pop melodic goodness.",29/11/2011 22:22,joy,positive
"Winter = baking season. It's on. http://t.co/XEofVO5v",29/11/2011 04:19,joy,positive
"Christmas in a jar, with glitter. http://t.co/uJ7Uo2tD",28/11/2011 00:07,joy,positive
"Home made snow globes with friends. The whole fleet! http://t.co/uEmNajMV",28/11/2011 00:06,joy,positive
"Christmas trees. :) http://t.co/gRmRHBet",27/11/2011 00:53,joy,positive
"Just watched like, every episode of New Girl. Love.",26/11/2011 07:12,joy,positive
"Omg. http://t.co/BCzRQKBk",24/11/2011 21:45,joy,positive
"And this... http://t.co/eLrNNLYu",24/11/2011 19:01,joy,positive
"I'm thankful for memories like this. http://t.co/EwZUCcGF",24/11/2011 18:59,joy,positive
"I have so much to be thankful for this year. I'm leaving New York, replaying this tour in my mind. I love you all so much.",23/11/2011 05:58,joy,positive
"And the final guest on the Speak Now Tour... http://t.co/VOxNIQvq",23/11/2011 05:27,joy,positive
"And our first special guest for tonight's show was... http://t.co/GoPg3NzH",23/11/2011 05:25,joy,positive
"About to hit the stage at Madison Square Garden for our last show on the Speak Now World Tour. Wow.",23/11/2011 01:26,joy,positive
"A #wonderstruck cake! http://t.co/mjWQiVSx",22/11/2011 22:56,joy,positive
"The Rugby Store. So much Christmas in here! http://t.co/QHyd5IoE",22/11/2011 18:23,joy,positive
"Times Square. http://t.co/Prg3f144",22/11/2011 18:20,neutral,neutral
"I can't believe tonight is the last night of the Speak Now Tour.",22/11/2011 15:24,sadness,neutral
"Last night, Madison Square Garden was lit up like a Christmas tree- And we got to play 'Iris' with Johnny Rzeznik from @GooGooDolls! Crazy!",22/11/2011 15:23,joy,positive
"Flowers. http://t.co/KhN3YQ7Q",22/11/2011 00:29,neutral,neutral
"Out today!! http://t.co/2bMzwOLw",21/11/2011 22:12,neutral,neutral
"I had one of the most magical nights with my friends tonight! Hopping on a redeye to play our last 2 shows at Madison Square Garden!!",21/11/2011 04:39,joy,positive
"AHHHHHHHHHHHHH!!!!!!!!! http://t.co/14Mulhd5",21/11/2011 04:03,joy,positive
"Standing backstage. So excited to have just won an AMA! I love you guys!AND it absolutely blew me away when Nicki thanked me in her speech!",21/11/2011 01:53,joy,positive
"I heard the 60 minutes special is on now!! Watch it?! Cool thanks.",21/11/2011 00:32,joy,positive
"Headed to the AMAs... http://t.co/jGr7HaFa",20/11/2011 23:46,joy,positive
"Ooh! 60 Minutes is doing a profile on me tonight- 7pm Eastern on CBS. Watch it?",20/11/2011 17:54,joy,positive
"I got really excited about Christmas and bought all the holiday flavored coffee creamers at the grocery store. http://t.co/SGmUOitu",20/11/2011 02:47,joy,positive
"Darius Rucker came out and sang with me tonight in South Carolina! such an amazing crowd! Hard to believe we only have 2 shows left..",19/11/2011 06:02,joy,positive
"Meow. http://t.co/GddTSGlh",18/11/2011 20:35,neutral,neutral
"I'll never forget when Bruce Springsteen played 'Dancing in the Dark' backstage at my show on my guitar, then sig http://t.co/ov83LRZD",18/11/2011 08:29,joy,positive
"A fantastic #wonderstruck costume at tonight's show in Raleigh! http://t.co/DPPQ0Box",18/11/2011 00:10,joy,positive
"@Katyperry I seriously love you. SO funny on Ellen! And those flashback shots in your new video = the prettiest. Ever.",15/11/2011 18:28,joy,positive
"Can't believe we only have 5 shows left. http://t.co/wUS8f23d",15/11/2011 07:48,sadness,neutral
"Just posted a photo http://t.co/UzSMgDzZ",15/11/2011 07:46,neutral,neutral
"Meredith, basically just living the cat life. http://t.co/QeAMk48Y",15/11/2011 07:37,neutral,neutral
"Miami was awesome! Thanks to all the fans who traveled from all over, and to @official_flo for singing 'right round' with me! Insane night!",14/11/2011 10:39,joy,positive
"The Jacksonville crowd last night was so crazy loud! Getting ready to go to sound check in Tampa.",12/11/2011 21:13,joy,positive
"@matracaberg your tweet made my day! You're so awesome.",12/11/2011 21:12,joy,positive
"WHAT IS HAPPENING!! http://t.co/xKmqUWWd",11/11/2011 04:40,neutral,neutral
"My thank you's. And my cat. Good night! http://t.co/7KOHHFSR",10/11/2011 07:58,neutral,neutral
"I found fake Xmas trees backstage at the CMAs.  http://t.co/uloWHhYP",10/11/2011 07:16,neutral,neutral
"Headed home feeling so grateful and happy and just... Thank you. To the fans who have made this year so wonderful, I just adore you.",10/11/2011 07:13,joy,positive
Ahhhjhhhhhffhkytf!!!!! YES!!!! Thank you!!! Flipping out backstage!!!!!,10/11/2011 04:15,joy,positive
Dress train... http://t.co/0ept26UU,10/11/2011 00:25,neutral,neutral
CMA dayyyyy!,09/11/2011 22:06,joy,positive
You guys are wonderful. http://t.co/WTo1o5Bu,08/11/2011 22:57,joy,positive
13. http://t.co/t3CH2BU4,08/11/2011 20:42,neutral,neutral
"Ours, Superman, and If This Was a Movie are finally on iTunes!!",08/11/2011 16:38,joy,positive
"Our last stadium show of the tour- Houston, Texas!! Singing 'Just A Dream' with Nelly was a serious lifetime highlight. Fantastic night.",06/11/2011 04:37,joy,positive
Stage right. http://t.co/HFNKKIwJ,06/11/2011 04:34,neutral,neutral
Stage left. http://t.co/50dWIIJv,06/11/2011 04:33,neutral,neutral
Stadiums are pretty. Especially this one. http://t.co/AqvPd5Yw,05/11/2011 19:42,joy,positive
Just landed in Houston! http://t.co/ScwjCg0C,05/11/2011 16:57,neutral,neutral
Cat lady. http://t.co/cvdtuAw3,04/11/2011 23:25,neutral,neutral
@katyperry YES! And currently chasing her own tail. PS I miss you!,04/11/2011 01:37,joy,positive
"Hanging out with my new roommate, Meredith. http://t.co/znj0SueU",04/11/2011 00:03,neutral,neutral
"About to wrap day 2 of a new music video that I can't WAIT for you to see!! While we wait, shall we all vote for the AMA's? :)",03/11/2011 20:33,joy,positive
Pre show.. http://t.co/dAgW1wAn,31/10/2011 01:22,neutral,neutral
Hiii. Memphis. http://t.co/2F0XBi8i,30/10/2011 21:07,neutral,neutral
"Lexington, Kentucky in the fall. http://t.co/aqGDoPgB",29/10/2011 19:35,joy,positive
Still smiling about singing 'sunny came home' with Shawn Colvin in Austin. Now headed to the Belk in Nashville for some Wonderstruckness.,28/10/2011 21:13,joy,positive
Just listened to Landon Austin's cover of Sparks Fly-- I really like it!,27/10/2011 22:53,joy,positive
"My day off shirt. A gift from a super cool fan who knows that to me, relaxation = a shirt with a bunch of cats on http://t.co/NgNZz5Lz",27/10/2011 20:31,joy,positive
"About to play in Austin, Texas. http://t.co/JGMQYbRC",27/10/2011 01:25,joy,positive
Found this photo of my grandmother. So lovely. http://t.co/kLC4Ef8L,26/10/2011 17:12,joy,positive
I just saw the top trending thing! COOL!!,26/10/2011 04:09,joy,positive
Speak Now came out one year ago today! I can't thank you all enough for how beautiful this year has been. I just love you all so much.,26/10/2011 04:06,joy,positive
@perezhilton That was very nice of you to say that :) :) :),26/10/2011 04:03,joy,positive
"@JimmyEatWorld!!! Thank you to Jim Adkins for rocking 'The Middle' with us in Phoenix!!! I'm such a huge fan, that was unbelievable.",23/10/2011 06:23,joy,positive
Phoenix! That crowd!!! And so awesome having Jon Foreman from @Switchfoot come out and sing 'Meant to Live'!! So unreal. SO unreal.,22/10/2011 06:09,joy,positive
"Hanging out with my dad- he walks in and says ""Not to talk about stocks, but.."" And then talks about stocks.",21/10/2011 21:27,neutral,neutral
What a loud crowd in San Diego! Loved it. Next up: 2 nights in Phoenix!!,21/10/2011 09:38,joy,positive
Gonna be on @theEllenShow today! Watch?,19/10/2011 19:19,joy,positive
@usherraymondIV she'll be so excited! ATL was best- especially when your sons came out onstage! Thanks again for showing up and killing it!!,19/10/2011 07:08,joy,positive
Awesome crowd tonight in OK City! Now I'm in bed watching kitten videos on YouTube. And also eating pretzels. Ok and also cookie dough.,16/10/2011 07:39,joy,positive
"NYC are you ready to get #Wonderstruck? Dropping by @GMA, @Regis_and_Kelly then @Macys Herald Sq at 4:30pm to celebrate the launch!",13/10/2011 02:37,joy,positive
