tweet,date_time
"Thanks to health care reform, Doris finally has an affordable plan. http://t.co/VvDJo9e7X6 #ThisIsWhy http://t.co/aJE1yeoHjC",15/11/2014 19:29
Watch the weekly address—tell your friends and family to #GetCovered and #StayCovered: http://t.co/2d8nThFkmW,15/11/2014 17:56
The health care marketplace is open for business—check out your options today: http://t.co/FOlpuRNavS #ReadySetEnroll,15/11/2014 16:40
Let's go: The health care marketplace is open again. http://t.co/iuYyzf1J8O #ReadySetEnroll http://t.co/dtlCVoy2Ao,15/11/2014 14:09
LAST CHANCE: Donate before tonight's midnight deadline. http://t.co/a9kRtOjiHa,15/11/2014 03:40
MIDNIGHT DEADLINE: All donations will be matched dollar for dollar by other supporters. http://t.co/BJXFNePHB5,15/11/2014 02:04
Chip in $5 right now to support @OFA go all in for health care: http://t.co/QS8ztWrSLU,15/11/2014 00:45
"DEADLINE: There's a lot at stake in the weeks ahead, and your donation will help this fight for change. http://t.co/nIgOSCRFB4",14/11/2014 23:10
You're not an Incredible. #GetCovered #RuinAPixarMovie,14/11/2014 21:04
There's something coming tomorrow––and it's going to be big: http://t.co/ORhW0fY02V #ReadySetEnroll,14/11/2014 19:55
Tonight's budget deadline matters. Chip in now: http://t.co/16XHE5XOwG http://t.co/AGVlKVilaS,14/11/2014 18:56
"Add your name: @OFA is going all in for #Obamacare, and here's how you can do your part. http://t.co/EjCO5fXcvF #ReadySetEnroll",14/11/2014 18:03
"CHIP IN NOW: Get your impact doubled now, before this critical budget deadline. http://t.co/UVr7ZyS2AH",14/11/2014 17:15
Drop everything: Watch this—it's time to get covered and stay covered. http://t.co/aiPnr6QHv1 #ReadySetEnroll,14/11/2014 16:20
Tomorrow. Are you in? http://t.co/vD8PN9uo65 #ReadySetEnroll http://t.co/3G0dd7ONP1,14/11/2014 15:29
"Funke's health coverage isn't in jeopardy, and she can afford it, too: http://t.co/55OIMV2rt9 #ThisIsWhy http://t.co/vh8eVwN3lM",14/11/2014 13:38
Here's the deal: Chip in today and your donation will be matched—dollar-for-dollar. http://t.co/IiE4fsAmm6 http://t.co/6Ves6wVFrC,14/11/2014 00:51
"If you believe health care reform is worth fighting for, add your name: http://t.co/ohOVCoNNVc",13/11/2014 23:40
No kidding: Every grassroots donation will be matched by another @OFA supporter. Chip in today: http://t.co/WgNwuWc3uj,13/11/2014 22:48
WATCH: President Obama is urging the @FCC to protect #NetNeutrality and treat all internet traffic equally. http://t.co/tLQioAC5yv,13/11/2014 21:40
Organizers across the country are going all in for health care this fall. Join in: http://t.co/zDB1C9pQ78,13/11/2014 20:49
"If you chip in right now, another supporter will match your donation—meaning you'll make double the impact: http://t.co/DTOs3isAZE",13/11/2014 19:43
You can make a real impact for #Obamacare right now: http://t.co/mfnQGDPVaq http://t.co/S7R1lK4WbA,13/11/2014 18:44
Donate today—your contribution will be matched dollar for dollar: http://t.co/clTjM0uAlr,13/11/2014 17:41
ICYMI: The United States has made a groundbreaking deal with China on cutting carbon pollution. http://t.co/LysW4fCkBY #ActOnClimate,13/11/2014 16:45
It starts with you. Watch the new @ItsOnUs video aimed at ending sexual assault: http://t.co/OXPMI10JH6,13/11/2014 15:48
This is no time to sit on the sidelines. Do your part to help Americans get covered: http://t.co/1PGuD1rN2E,13/11/2014 14:53
The world's two largest economies are standing together to fight climate change: http://t.co/0tUgYUhYG4 #ActOnClimate,13/11/2014 14:02
Say no to the idea of fast lanes for the internet: http://t.co/0m9Mrgigvx #NetNeutrality,13/11/2014 00:59
This is a huge win for anyone that's fighting to #ActOnClimate: http://t.co/O1co21l3f1 http://t.co/gDwvQqOGrb,12/11/2014 23:26
Got a minute and a social media account? Here's an easy way to get involved in the fight for progress: http://t.co/6mYPfZXkx1,12/11/2014 22:22
The #Obamacare marketplace opens Saturday—spread the word about why getting covered matters: http://t.co/e6JZT2P5Ch http://t.co/iOGnzCGMPz,12/11/2014 21:31
Stand with the President's global leadership in the fight against climate change: http://t.co/5QufvgCiNH #ActOnClimate,12/11/2014 20:29
Watch: Amazing things can happen when people organize. http://t.co/dTkiosYmAe,12/11/2014 19:37
Add your name if you support the President's historic agreement with China on climate change: http://t.co/BI931suA5b #ActOnClimate,12/11/2014 18:07
This is huge: The United States and China have just agreed on an ambitious new joint plan to cut carbon pollution. http://t.co/Ntu6NFpSFY,12/11/2014 14:02
The fight for change is not over. Check out President Obama's message to OFA supporters: http://t.co/AF3JrTUVZ5,11/11/2014 23:11
Watch: This is what you should know about @OFA. http://t.co/RQ3m1bH6ZC,11/11/2014 22:07
This is about keeping the internet open and free—sign the petition: http://t.co/JTdQPAvuHU #NetNeutrality,11/11/2014 21:06
"Let's keep fighting for real, lasting change: http://t.co/ank1Jk0oIN",11/11/2014 20:06
"You have the power to make real, lasting change, but you're not in it alone. Join the movement: http://t.co/vkXN6UouDJ #OFAction",11/11/2014 18:10
The internet shouldn't have gatekeepers. Add your name if you agree: http://t.co/eNiTfkYrVB #NetNeutrality,11/11/2014 16:59
"""We’ll have your backs—just like you had ours."" —President Obama. Happy Veterans Day. http://t.co/gy0APQFIy4",11/11/2014 15:48
Time is winding down—say you'll do your part: http://t.co/q4AJ9RoI82 #Obamacare http://t.co/xJlryiKAeN,11/11/2014 14:04
President Obama took a stand to keep the internet open and free. Sign the petition to protect #NetNeutrality: http://t.co/3XXLwgskKg,10/11/2014 23:20
"""Your voice is needed like never before."" Read President Obama's message to @OFA supporters: http://t.co/Q3tsDS1FdT",10/11/2014 22:14
Sign this petition if you support an internet that's open and free: http://t.co/sJQ7nbKEIw #NetNeutrality,10/11/2014 21:11
No one ever said the fight for change would be easy—that's why it needs you: http://t.co/ZaW895oRxX,10/11/2014 19:42
Let's go. http://t.co/pnYdzeeuN3 #Obamacare http://t.co/vrdS4q035g,10/11/2014 18:37
This is important: President Obama is urging the @FCC to keep the internet open and free. http://t.co/SGc5cgZ0jw #NetNeutrality,10/11/2014 17:22
This work has never been more important: http://t.co/uNmNEx8tPo http://t.co/48CiTwDFp6,10/11/2014 15:33
"Watch: @OFA is a grassroots movement dedicated to the fight for real, lasting change. http://t.co/HbRLLu83Il",10/11/2014 14:02
President Obama: This Veterans Day—and every day—let’s make sure all our veterans know how much we appreciate them. http://t.co/5DXkruzuCk,08/11/2014 17:51
"Watch the weekly address: For Veterans Day, President Obama pays tribute to the men and women in uniform. http://t.co/5DXkruzuCk",08/11/2014 16:12
Voters across the country took a decisive stand on raising the minimum wage. http://t.co/BK5imALnAB #RaiseTheWage,07/11/2014 20:58
"For the first time since the 1990s, the private sector has added at least 200K jobs for nine consecutive months. #ActOnJobs",07/11/2014 19:28
The unemployment rate is falling as fast as any point in the last 30 years. Let's keep building that momentum. http://t.co/IiTCcVJM7t,07/11/2014 17:17
Jackie Robinson West All Stars: America's champions. http://t.co/JAmZBdgNuB,06/11/2014 23:19
This is undeniable progress on the minimum wage. Congrats to the @OFA volunteers who are fighting to #RaiseTheWage. http://t.co/m4cLUzYZQO,06/11/2014 18:14
"""I'm going to squeeze every last bit of opportunity to make the world a better place over these last two years."" —President Obama",05/11/2014 21:33
Happening now: President Obama is holding a press conference. Tune in. http://t.co/wslWZ6O5Wn,05/11/2014 19:58
Watch the weekly address: President Obama wants a strong economy with opportunities for women and working families. http://t.co/KEIINg19KX,01/11/2014 15:07
WATCH: The President and First Lady are welcoming children to the White House for trick-or-treating. http://t.co/XWm3CtPP4H #HappyHalloween,31/10/2014 21:37
"Tricks, treats, and hugs. #HappyHalloween http://t.co/4TKQQ87Gwn",31/10/2014 20:16
Don't get scared. Get covered. #ScarierThanHalloween http://t.co/Zo4nobtryp,31/10/2014 19:02
"""It's up to us to restore the ideals that made this country great."" —President Obama #WomenSucceed",31/10/2014 16:02
"""We have to raise our voices to demand that women get paid fairly."" —President Obama #WomenSucceed",31/10/2014 15:58
"President Obama: Let's encourage more women and more girls to go into fields like engineering, science, and math. #WomenSucceed",31/10/2014 15:56
"""We've got to catch up to the 21st century. We've got to pass a fair pay law."" —President Obama #WomenSucceed",31/10/2014 15:53
"""Nobody who works full time in America should be raising their kids below the poverty line."" —President Obama #RaiseTheWage",31/10/2014 15:51
"""About 28 million Americans would benefit if we raised the minimum wage to $10.10."" —President Obama #RaiseTheWage",31/10/2014 15:47
"""When women do well, everybody does well."" — President Obama #WomenSucceed",31/10/2014 15:44
President Obama: We have to ensure women are full and equal participants in the economy. #WomenSucceed,31/10/2014 15:41
"""We've got to harness the progress we're seeing in the broader economy to make sure it's working for all Americans."" — President Obama",31/10/2014 15:38
"""Ten million Americans have now gained the peace of mind of having health insurance."" — President Obama",31/10/2014 15:35
"""For the first time in six years, the unemployment rate is under six percent."" — President Obama",31/10/2014 15:34
"""Happy Halloween, everybody. I see a lot of you came as college students."" — President Obama at Rhode Island College",31/10/2014 15:31
LIVE: President Obama is at Rhode Island College speaking about how women succeed in today's economy. http://t.co/PbGLPqSV05,31/10/2014 15:24
Even the scariest haunted house is no match for going without health insurance. #ScarierThanHalloween http://t.co/GOszvpMLAH,30/10/2014 21:03
It's all hands on deck for #Obamacare—that includes yours: http://t.co/GscJ79MdGg,30/10/2014 18:52
"""Bold, big-hearted, and Boston strong, Tom was the embodiment of the city he loved and led."" —President Obama on the passing Tom Menino",30/10/2014 17:46
This is why reform matters: Health care should be available when you need it. http://t.co/pwiHZxEsF4 http://t.co/8YRFejM868,30/10/2014 16:07
"Team Obamacare is for anyone who thinks all Americans deserve access to quality, affordable health care: http://t.co/edxsIChD8E",30/10/2014 14:09
October has been a good month for marriage equality: http://t.co/nCcffFT7Zu #LoveIsLove,29/10/2014 23:40
Happening now: President Obama is speaking to American health care workers fighting Ebola. http://t.co/jXRcIFtafT,29/10/2014 19:42
The dangers of extreme weather can be heartbreaking. It's time to #ActOnClimate. http://t.co/hfGTXht97h,29/10/2014 17:50
Here's your reminder to take this important #Obamacare survey: http://t.co/BnSL79jfzR,29/10/2014 16:20
Retweet if you agree the fight against climate change can't wait. #ActOnClimate http://t.co/rXXIDwU5nV,29/10/2014 15:03
Happening now: President Obama is delivering a statement. Tune in to watch. http://t.co/wta3GlTeyh,28/10/2014 19:03
Who will make the biggest difference during the #Obamacare open enrollment period? That's up to you. http://t.co/rf8OdV7rBU,28/10/2014 17:53
Take this quick health care survey—it's important everyone gets the facts and information needed to #GetCovered: http://t.co/6b3IyX4j3S,28/10/2014 15:21
Health care reform is helping millions of Americans. Keep the momentum going: http://t.co/xYF6RzW4ei,27/10/2014 22:00
Millions of Americans still need to get health insurance—this is your chance to make an impact: http://t.co/nCjdfzik9v,27/10/2014 17:25
Take a stand for #Obamacare: http://t.co/jScykdGvMp,27/10/2014 16:21
"On November 15th, @OFA volunteers will hit the ground running for health care enrollment: http://t.co/DUImIL6ro1",27/10/2014 14:46
Better health coverage at lower costs isn't just a goal anymore—it's actually happening. http://t.co/UrccNqPcbc,25/10/2014 21:28
Volunteers across the country have helped millions get covered. Team Obamacare needs you. http://t.co/fc9bqhGbzO http://t.co/CmIJFRB8W0,25/10/2014 19:37
Watch the weekly address: President Obama discusses the measures taken to respond to Ebola at home and abroad. http://t.co/tPLL1RirqG,25/10/2014 15:27
Will you weigh in on #Obamacare? http://t.co/sbsaKI67WF,23/10/2014 21:18
"This matters: Obamacare is helping millions get quality, affordable health care. http://t.co/3B6W7qlfXC",23/10/2014 19:57
"For everyone who has health insurance, here's a big way #Obamacare works for you: http://t.co/1h3a0K1c8i http://t.co/a5GyaHDfGo",23/10/2014 18:32
The other side isn't done trying to derail health care reform. Join the team fighting to protect it: http://t.co/GuaGCxQXqe,23/10/2014 16:49
